score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
5,28.303109697977014,16.31414772511439,17.587594777092878,28.0,72.051,28.783,11.75951771798697,11.19181650419931,57.142801429002844,68.27407687256579,58.64828239192922,4,2,12.052313279919236,7.489296275393516,0.8954093073642652,RGG
6,32.205467242555784,19.480263819027073,17.03026066202208,28.0,130.468,37.832,14.94960864471844,12.195177105648215,66.02327395568146,74.3422366948352,55.76422274471097,1,1,15.578578837063267,7.469040588405247,0.8833602251921024,RGG
2,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,4.367918739323091,6.300975813328054,19.974966359900037,5411.4301859630805,374.63528881557437,16,4,5.701817531774452,6.773965313717248,0.9766954799079349,RGG
1,8.619202907496001,438.6166216621908,78.22752935858618,28.0,38.83,24.255,2.195535920077341,4.50436891826065,13.526637948531528,46046.60569095976,688.9594554743617,1,1,4.003763385622755,5.623522406107718,0.9686581902438532,RGG
3,12.914289585335325,104.8534324503186,41.709176230342955,28.0,38.112,21.437,4.769479217363166,6.693157624987956,24.60480646453737,2339.6631444969225,210.56157241912524,9,3,5.372503305095357,6.900419991809584,0.9873353153865668,RGG
4,10.848754855412862,173.22690964702963,52.61226873720148,28.0,43.402,23.508,2.997688390089669,5.521050791160525,20.41386189809275,1950.8719769369409,221.94977883195384,16,4,4.724093736851158,7.272896976596037,0.9781369234735624,RGG
6,22.211408394242156,32.277813842247085,24.0082671707661,28.0,38.295,20.853,4.153124950792147,6.37850602196839,42.230310302783025,118.47493299008202,71.33530935093238,1,1,12.736551413421893,6.092976999948003,0.8995065282739905,RGG
5,33.55268164536468,19.508946196952955,16.933243718259245,28.0,146.057,41.246,14.597758712981811,11.092928901064619,63.31991996522894,337.86573467361853,68.2636477974823,1,1,19.77384398330396,5.461537953215673,0.9368277720672925,RGG
2,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,2.4354881765335916,4.13288538534054,20.667487403104683,580387.0612044551,1028.012050913729,9,3,6.721785859597056,5.491561311217596,0.9766954799079349,RGG
1,8.619202907496001,438.6166216621908,78.22752935858618,28.0,38.83,24.255,2.2891783378862525,4.238542879142376,12.110180373531472,18640.799685357924,553.6521362850158,1,1,5.083091232584887,2.0553547618435863,0.9686581902438532,RGG
